1327	naanak sobhaa surat dhei prabh aape gurmukh dhe vaddiaaiee ||4||15||48||	O Nanak, by His Grace, He bestows enlightened awareness; God Himself blesses the Gurmukh with glorious greatness. ||4||15||48||
1328	sireeraag mahalaa teejaa ||	Siree Raag, Third Mehla:
1329	dhan jananee jin jaiaa dha(n)n pitaa paradhaan || satagur sev sukh paiaa vichahu giaa gumaan ||	Blessed is the mother who gave birth; blessed and respected is the father of one who serves the True Guru and finds peace. His arrogant pride is banished from within.
1330	dhar sevan sa(n)t jan khaRe pain gunee nidhaan ||1||	Standing at the Lord's Door, the humble Saints serve Him; they find the Treasure of Excellence. ||1||
1331	mere man gur mukh dhiaai har soi ||	O my mind, become Gurmukh, and meditate on the Lord.
1332	gur kaa sabadh man vasai man tan niramal hoi ||1|| rahaau ||	The Word of the Guru's Shabad abides within the mind, and the body and mind become pure. ||1||Pause||
1333	kar kirapaa ghar aaiaa aape miliaa aai ||	By His Grace, He has come into my home; He Himself has come to meet me.
1334	gur sabadhee saalaaheeaai ra(n)ge sahaj subhai ||	Singing His Praises through the Shabads of the Guru, we are dyed in His Color with intuitive ease.
1335	sachai sach samaiaa mil rahai na vichhuR jai ||2||	Becoming truthful, we merge with the True One; remaining blended with Him, we shall never be separated again. ||2||
1336	jo kichh karanaa su kar rahiaa avar na karanaa jai ||	Whatever is to be done, the Lord is doing. No one else can do anything.
1337	chiree vichhu(n)ne melian satagur pa(n)nai pai ||	Those separated from Him for so long are reunited with Him once again by the True Guru, who takes them into His Own Account.
1338	aape kaar karaisee avar na karanaa jai ||3||	He Himself assigns all to their tasks; nothing else can be done. ||3||
1339	man tan rataa ra(n)g siau haumai taj vikaar ||	One whose mind and body are imbued with the Lord's Love gives up egotism and corruption.
1340	ahinis hiradhai rav rahai nirabhau naam nira(n)kaar ||	Day and night, the Name of the One Lord, the Fearless and Formless One, dwells within the heart.
1341	naanak aap milaian poorai sabadh apaar ||4||16||49||	O Nanak, He blends us with Himself, through the Perfect, Infinite Word of His Shabad. ||4||16||49||
1342	sireeraag mahalaa teejaa ||	Siree Raag, Third Mehla:
1343	govidh gunee nidhaan hai a(n)t na paiaa jai ||	The Lord of the Universe is the Treasure of Excellence; His limits cannot be found.
1344	kathanee badhanee na paieeaai haumai vichahu jai ||	He is not obtained by mouthing mere words, but by rooting out ego from within.
1345	satagur miliaai sadh bhai rachai aap vasai man aai ||1||	Meeting the True Guru, one is permeated forever with the Fear of God, who Himself comes to dwell within the mind. ||1||
1346	bhaiee re gurmukh boojhai koi ||	O Siblings of Destiny, one who becomes Gurmukh and understands this is very rare.
1347	bin boojhe karam kamaavane janam padhaarath khoi ||1|| rahaau ||	To act without understanding is to lose the treasure of this human life. ||1||Pause||
1348	jinee chaakhiaa tinee saadh paiaa bin chaakhe bharam bhulai ||	Those who have tasted it, enjoy its flavor; without tasting it, they wander in doubt, lost and deceived.
1349	a(n)mrit saachaa naam hai kahanaa kachhoo na jai ||	The True Name is the Ambrosial Nectar; no one can describe it.
1350	peevat hoo paravaan bhiaa poorai sabadh samai ||2||	Drinking it in, one becomes honorable, absorbed in the Perfect Word of the Shabad. ||2||
1351	aape dhei ta paieeaai hor karanaa kichhoo na jai ||	He Himself gives, and then we receive. Nothing else can be done.
1352	dhevan vaale kai hath dhaat hai guroo dhuaarai pai ||	The Gift is in the Hands of the Great Giver. At the Guru's Door, in the Gurdwara, it is received.
1353	jehaa keeton tehaa hoaa jehe karam kamai ||3||	Whatever He does, comes to pass. All act according to His Will. ||3||
1354	jat sat sa(n)jam naam hai vin naavai niramal na hoi ||	The Naam, the Name of the Lord, is abstinence, truthfulness, and self-restraint. Without the Name, no one becomes pure.
1355	poorai bhaag naam man vasai sabadh milaavaa hoi ||	Through perfect good fortune, the Naam comes to abide within the mind. Through the Shabad, we merge into Him.
1356	naanak sahaje hee ra(n)g varatadhaa har gun paavai soi ||4||17||50||	O Nanak, one who lives in intuitive peace and poise, imbued with the Lord's Love, obtains the Glorious Praises of the Lord. ||4||17||50||
1357	sireeraag mahalaa teejaa ||	Siree Raag, Third Mehla:
1358	kaa(n)iaa saadhai uradh tap karai vichahu haumai na jai ||	You may torment your body with extremes of self-discipline, practice intensive meditation and hang upside-down, but your ego will not be eliminated from within.
1359	adhiaatam karam je kare naam na kab hee pai ||	You may perform religious rituals, and still never obtain the Naam, the Name of the Lord.
1360	gur kai sabadh jeevat marai har naam vasai man aai ||1||	Through the Word of the Guru's Shabad, remain dead while yet alive, and the Name of the Lord shall come to dwell within the mind. ||1||
1361	sun man mere bhaj satagur saranaa ||	Listen, O my mind: hurry to the Protection of the Guru's Sanctuary.
1362	gur parasaadhee chhuTeeaai bikh bhavajal sabadh gur taranaa ||1|| rahaau ||	By Guru's Grace you shall be saved. Through the Word of the Guru's Shabad, you shall cross over the terrifying world-ocean of poison. ||1||Pause||
1363	trai gun sabhaa dhaat hai dhoojaa bhaau vikaar ||	Everything under the influence of the three qualities shall perish; the love of duality is corrupting.
1364	pa(n)ddit paRai ba(n)dhan moh baadhaa neh boojhai bikhiaa piaar ||	The Pandits, the religious scholars, read the scriptures, but they are trapped in the bondage of emotional attachment. In love with evil, they do not understand.
1365	satagur miliaai tirakuTee chhooTai chauthai padh mukat dhuaar ||2||	Meeting the Guru, the bondage of the three qualities is cut away, and in the fourth state, the Door of Liberation is attained. ||2||
1366	gur te maarag paieeaai chookai moh gubaar ||	Through the Guru, the Path is found, and the darkness of emotional attachment is dispelled.
1367	sabadh marai taa udharai paae mokh dhuaar ||	If one dies through the Shabad, then salvation is obtained, and one finds the Door of Liberation.
1368	gur parasaadhee mil rahai sach naam karataar ||3||	By Guru's Grace, one remains blended with the True Name of the Creator. ||3||
1369	eih manooaa at sabal hai chhadde na kitai upai ||	This mind is very powerful; we cannot escape it just by trying.
1370	dhoojai bhai dhukh laidhaa bahutee dhei sajai ||	In the love of duality, people suffer in pain, condemned to terrible punishment.
1371	naanak naam lage se ubare haumai sabadh gavai ||4||18||51||	O Nanak, those who are attached to the Naam are saved; through the Shabad, their ego is banished. ||4||18||51||
1372	sireeraag mahalaa teejaa ||	Siree Raag, Third Mehla:
1373	kirapaa kare gur paieeaai har naamo dhei dhiraRai ||	By His Grace, the Guru is found, and the Name of the Lord is implanted within.
1374	bin gur kinai na paio birathaa janam gavai ||	Without the Guru, no one has obtained it; they waste away their lives in vain.
1375	manmukh karam kamaavane dharageh milai sajai ||1||	The self-willed manmukhs create karma, and in the Court of the Lord, they receive their punishment. ||1||
1376	man re dhoojaa bhaau chukai ||	O mind, give up the love of duality.
1377	a(n)tar terai har vasai gur sevaa sukh pai || rahaau ||	The Lord dwells within you; serving the Guru, you shall find peace. ||Pause||
1378	sach baanee sach sabadh hai jaa sach dhare piaar ||	When you love the Truth, your words are true; they reflect the True Word of the Shabad.
1379	har kaa naam man vasai haumai karodh nivaar ||	The Name of the Lord dwells within the mind; egotism and anger are wiped away.
1380	man niramal naam dhiaaieeaai taa paae mokh dhuaar ||2||	Meditating on the Naam with a pure mind, the Door of Liberation is found. ||2||
1381	haumai vich jag binasadhaa mar ja(n)mai aavai jai ||	Engrossed in egotism, the world perishes. It dies and is re-born; it continues coming and going in reincarnation.
1382	manmukh sabadh na jaananee jaasan pat gavai ||	The self-willed manmukhs do not recognize the Shabad; they forfeit their honor, and depart in disgrace.
1383	gur sevaa naau paieeaai sache rahai samai ||3||	Serving the Guru, the Name is obtained, and one remains absorbed in the True Lord. ||3||
1384	sabadh ma(n)niaai gur paieeaai vichahu aap gavai ||	With faith in the Shabad, the Guru is found, and selfishness is eradicated from within.
1385	anadhin bhagat kare sadhaa saache kee liv lai ||	Night and day, worship the True Lord with devotion and love forever.
1386	naam padhaarath man vasiaa naanak sahaj samai ||4||19||52||	The Treasure of the Naam abides in the mind; O Nanak, in the poise of perfect balance, merge into the Lord. ||4||19||52||
1387	sireeraag mahalaa teejaa ||	Siree Raag, Third Mehla:
1388	jinee purakhee satagur na sevio se dhukhe'ee jug chaar ||	Those who do not serve the True Guru shall be miserable throughout the four ages.
1389	ghar hodhaa purakh na pachhaaniaa abhimaan muThe aha(n)kaar ||	The Primal Being is within their own home, but they do not recognize Him. They are plundered by their egotistical pride and arrogance.
1390	sataguroo kiaa fiTakiaa ma(n)g thake sa(n)saar ||	Cursed by the True Guru, they wander around the world begging, until they are exhausted.
1391	sachaa sabadh na sevio sabh kaaj savaaranahaar ||1||	They do not serve the True Word of the Shabad, which is the solution to all of their problems. ||1||
1392	man mere sadhaa har vekh hadhoor ||	O my mind, see the Lord ever close at hand.
1393	janam maran dhukh paraharai sabadh rahiaa bharapoor ||1|| rahaau ||	He shall remove the pains of death and rebirth; the Word of the Shabad shall fill you to overflowing. ||1||Pause||
1394	sach salaahan se sache sachaa naam adhaar ||	Those who praise the True One are true; the True Name is their Support.
1395	sachee kaar kamaavanee sache naal piaar ||	They act truthfully, in love with the True Lord.
1396	sachaa saahu varatadhaa koi na meTanahaar ||	The True King has written His Order, which no one can erase.
1397	manmukh mahal na painee kooR muThe kooRiaar ||2||	The self-willed manmukhs do not obtain the Mansion of the Lord's Presence. The false are plundered by falsehood. ||2||
1398	haumai karataa jag muaa gur bin ghor a(n)dhaar ||	Engrossed in egotism, the world perishes. Without the Guru, there is utter darkness.
1399	maiaa moh visaariaa sukhadhaataa dhaataar ||	In emotional attachment to Maya, they have forgotten the Great Giver, the Giver of Peace.
1400	satagur seveh taa ubareh sach rakheh ur dhaar ||	Those who serve the True Guru are saved; they keep the True One enshrined in their hearts.
1401	kirapaa te har paieeaai sach sabadh veechaar ||3||	By His Grace, we find the Lord, and reflect on the True Word of the Shabad. ||3||
1402	satagur sev man niramalaa haumai taj vikaar ||	Serving the True Guru, the mind becomes immaculate and pure; egotism and corruption are discarded.
1403	aap chhodd jeevat marai gur kai sabadh veechaar ||	So abandon your selfishness, and remain dead while yet alive. Contemplate the Word of the Guru's Shabad.
1404	dha(n)dhaa dhaavat reh ge laagaa saach piaar ||	The pursuit of worldly affairs comes to an end, when you embrace love for the True One.
1405	sach rate mukh ujale tit saachai dharabaar ||4||	Those who are attuned to Truth-their faces are radiant in the Court of the True Lord. ||4||
1406	satagur purakh na ma(n)nio sabadh na lago piaar ||	Those who do not have faith in the Primal Being, the True Guru, and who do not enshrine love for the Shabad
1407	eisanaan dhaan jetaa kareh dhoojai bhai khuaar ||	they take their cleansing baths, and give to charity again and again, but they are ultimately consumed by their love of duality.
1408	har jeeau aapanee kirapaa kare taa laagai naam piaar ||	When the Dear Lord Himself grants His Grace, they are inspired to love the Naam.
1409	naanak naam samaal too gur kai het apaar ||5||20||53||	O Nanak, immerse yourself in the Naam, through the Infinite Love of the Guru. ||5||20||53||
1410	sireeraag mahalaa teejaa ||	Siree Raag, Third Mehla:
1411	kis hau sevee kiaa jap karee satagur poochhau jai ||	Whom shall I serve? What shall I chant? I will go and ask the Guru.
1412	satagur kaa bhaanaa ma(n)n liee vichahu aap gavai ||	I will accept the Will of the True Guru, and eradicate selfishness from within.
1413	ehaa sevaa chaakaree naam vasai man aai ||	By this work and service, the Naam shall come to dwell within my mind.
1414	naamai hee te sukh paieeaai sachai sabadh suhai ||1||	Through the Naam, peace is obtained; I am adorned and embellished by the True Word of the Shabad. ||1||
1415	man mere anadhin jaag har chet ||	O my mind, remain awake and aware night and day, and think of the Lord.
1416	aapanee khetee rakh lai koo(n)j paRaigee khet ||1|| rahaau ||	Protect your crops, or else the birds shall descend on your farm. ||1||Pause||
1417	man keeaa ichhaa pooreeaa sabadh rahiaa bharapoor ||	The desires of the mind are fulfilled, when one is filled to overflowing with the Shabad.
1418	bhai bhai bhagat kareh dhin raatee har jeeau vekhai sadhaa hadhoor ||	One who fears, loves, and is devoted to the Dear Lord day and night, sees Him always close at hand.
1419	sachai sabadh sadhaa man raataa bhram giaa sareerahu dhoor ||	Doubt runs far away from the bodies of those, whose minds remain forever attuned to the True Word of the Shabad.
1420	niramal saahib paiaa saachaa gunee gaheer ||2||	The Immaculate Lord and Master is found. He is True; He is the Ocean of Excellence. ||2||
1421	jo jaage se ubare soote ge muhai ||	Those who remain awake and aware are saved, while those who sleep are plundered.
1422	sachaa sabadh na pachhaanio supanaa giaa vihai ||	They do not recognize the True Word of the Shabad, and like a dream, their lives fade away.
1423	su(n)n(j)e ghar kaa paahunaa jiau aaiaa tiau jai ||	Like guests in a deserted house, they leave just exactly as they have come.
